call_id,utterance_number,speaker,text,has_profanity,profane_words
8598c6d9-a767-4120-af0a-5490357c72f3,2,customer,What the f*** do you want? I'm not in the mood for your crap!,True,crap
8598c6d9-a767-4120-af0a-5490357c72f3,3,agent,"I understand this might be frustrating. However, I need to verify your identity to proceed. Can you please provide your date of birth?",False,
8598c6d9-a767-4120-af0a-5490357c72f3,4,customer,Why the hell do you need that? Just f*** off already!,True,hell
8598c6d9-a767-4120-af0a-5490357c72f3,5,agent,"I apologize for the inconvenience. I can only assist you if I can confirm your details. Your date of birth, please?",False,
8598c6d9-a767-4120-af0a-5490357c72f3,6,customer,"It's July 15, 1985, you idiot! Now can you just tell me what you want?",True,idiot
8598c6d9-a767-4120-af0a-5490357c72f3,7,agent,Thank you for that information. You currently have an outstanding balance of $500. Would you like to discuss payment options?,False,
8598c6d9-a767-4120-af0a-5490357c72f3,8,customer,I'm not paying a damn thing! You can shove it up your a**!,True,damn
8598c6d9-a767-4120-af0a-5490357c72f3,9,agent,"I understand. If you're facing difficulties, we can explore options together. Let's talk about it.",False,
8598c6d9-a767-4120-af0a-5490357c72f3,10,customer,I don't need your help! Just get lost!,False,
8598c6d9-a767-4120-af0a-5490357c72f3,11,agent,"I respect your wishes. Should you change your mind, feel free to contact us. Thank you for your time.",False,
8598c6d9-a767-4120-af0a-5490357c72f3,12,customer,"Whatever, just don’t call me again!",False,
8598c6d9-a767-4120-af0a-5490357c72f3,13,agent,Understood. Have a great day ahead!,False,
f3c7fdbb-c742-4c12-abba-f02c1f57895e,1,agent,"Hello, this is James from XYZ Collections. Am I speaking with Sarah Johnson?",False,
f3c7fdbb-c742-4c12-abba-f02c1f57895e,2,customer,"Yes, this is Sarah. What is this about?",False,
f3c7fdbb-c742-4c12-abba-f02c1f57895e,3,agent,"I’m calling regarding an outstanding balance on your account. To protect your privacy, could you please verify your date of birth?",False,
f3c7fdbb-c742-4c12-abba-f02c1f57895e,4,customer,"Sure, it's April 15, 1990.",False,
f3c7fdbb-c742-4c12-abba-f02c1f57895e,5,agent,"Thank you, Sarah. Can you also confirm your current address for me?",False,
f3c7fdbb-c742-4c12-abba-f02c1f57895e,6,customer,"It's 123 Elm Street, Springfield.",False,
f3c7fdbb-c742-4c12-abba-f02c1f57895e,7,agent,"Great, I appreciate that. Now, you have an outstanding balance of $450. How would you like to proceed with this payment?",False,
f3c7fdbb-c742-4c12-abba-f02c1f57895e,8,customer,I can pay half of it today and the rest next week.,False,
f3c7fdbb-c742-4c12-abba-f02c1f57895e,9,agent,"That works. So, we will process a payment of $225 today. How would you like to pay?",False,
f3c7fdbb-c742-4c12-abba-f02c1f57895e,10,customer,I can use my credit card for that.,False,
f3c7fdbb-c742-4c12-abba-f02c1f57895e,11,agent,Perfect. Please provide me with your credit card details when you're ready.,False,
f3c7fdbb-c742-4c12-abba-f02c1f57895e,12,customer,"It's 4111 1111 1111 1111, expiration date 12/25.",False,
f3c7fdbb-c742-4c12-abba-f02c1f57895e,13,agent,Thank you for that information. Your payment has been processed successfully. Is there anything else I can assist you with today?,False,
f3c7fdbb-c742-4c12-abba-f02c1f57895e,14,customer,"No, that's all. Thank you for your help!",False,
f3c7fdbb-c742-4c12-abba-f02c1f57895e,15,agent,"You're welcome, Sarah! Have a great day.",False,
4547f937-4327-4973-97ac-c826259b7c88,1,agent,"Hello, this is Mark calling from XYZ Collections. How are you today?",False,
4547f937-4327-4973-97ac-c826259b7c88,2,customer,"Hi Mark, I’m doing well, thanks. What’s this about?",False,
4547f937-4327-4973-97ac-c826259b7c88,3,agent,"I’m reaching out regarding your outstanding balance with ABC Credit. To proceed, can you please verify your date of birth?",False,
4547f937-4327-4973-97ac-c826259b7c88,4,customer,"Sure, it's April 15, 1990.",False,
4547f937-4327-4973-97ac-c826259b7c88,5,agent,Thank you for that information. Can you also confirm your address for verification?,False,
4547f937-4327-4973-97ac-c826259b7c88,6,customer,"Yes, I live at 123 Maple Street, Springfield.",False,
4547f937-4327-4973-97ac-c826259b7c88,7,agent,Thank you for confirming your details. Your current balance is $250.00. How would you like to proceed with the payment?,False,
4547f937-4327-4973-97ac-c826259b7c88,8,customer,I can make a payment today through my bank account.,False,
4547f937-4327-4973-97ac-c826259b7c88,9,agent,That sounds good. I'll guide you through the process. Just a moment please.,False,
4547f937-4327-4973-97ac-c826259b7c88,10,customer,"Okay, I’m ready.",False,
4547f937-4327-4973-97ac-c826259b7c88,11,agent,Please provide your bank account details for the transaction.,False,
4547f937-4327-4973-97ac-c826259b7c88,12,customer,It's 987654321 at First National Bank.,False,
4547f937-4327-4973-97ac-c826259b7c88,13,agent,Thank you! I will process the payment now. You’ll receive a confirmation shortly.,False,
4547f937-4327-4973-97ac-c826259b7c88,14,customer,"Thank you, Mark. I appreciate your help.",False,
4547f937-4327-4973-97ac-c826259b7c88,15,agent,You're welcome! Have a great day!,False,
dbd3e2fd-4a8f-4eb3-aa6f-befcc150bfd8,1,agent,"Hello, this is Mark from XYZ Collections. How are you today?",False,
dbd3e2fd-4a8f-4eb3-aa6f-befcc150bfd8,2,customer,"I'm okay, thanks for asking. What's this about?",False,
dbd3e2fd-4a8f-4eb3-aa6f-befcc150bfd8,3,agent,I'm calling to discuss your outstanding balance with ABC Credit Union. Can I have your account number to proceed?,False,
dbd3e2fd-4a8f-4eb3-aa6f-befcc150bfd8,4,customer,"I don’t have that right now, can you give me more details first?",False,
dbd3e2fd-4a8f-4eb3-aa6f-befcc150bfd8,5,agent,Sure! You have an overdue balance of $450. How do you wish to handle this?,False,
dbd3e2fd-4a8f-4eb3-aa6f-befcc150bfd8,6,customer,That sounds high. When was this due?,False,
dbd3e2fd-4a8f-4eb3-aa6f-befcc150bfd8,7,agent,The payment was due on June 15th. I can set up a payment plan if needed.,False,
dbd3e2fd-4a8f-4eb3-aa6f-befcc150bfd8,8,customer,"I may need some time, can you reduce the amount?",False,
dbd3e2fd-4a8f-4eb3-aa6f-befcc150bfd8,9,agent,"Unfortunately, I can't adjust the balance. However, I can help with the payment options available.",False,
dbd3e2fd-4a8f-4eb3-aa6f-befcc150bfd8,10,customer,What are the options then?,False,
dbd3e2fd-4a8f-4eb3-aa6f-befcc150bfd8,11,agent,You can either pay in full or set up monthly payments. Would you like to discuss that?,False,
dbd3e2fd-4a8f-4eb3-aa6f-befcc150bfd8,12,customer,I need to think about it before making a decision.,False,
dbd3e2fd-4a8f-4eb3-aa6f-befcc150bfd8,13,agent,Of course! Just call us back when you're ready. Thank you for your time.,False,
dbd3e2fd-4a8f-4eb3-aa6f-befcc150bfd8,14,customer,"Thank you, goodbye.",False,
084fc190-bccc-472f-a6f8-de13e814c67d,1,agent,"Hello, this is Mark from XYZ Collections. Am I speaking with Jordan Smith?",False,
084fc190-bccc-472f-a6f8-de13e814c67d,2,customer,"Yes, this is Jordan. What's this about?",False,
084fc190-bccc-472f-a6f8-de13e814c67d,3,agent,"Thank you for confirming, Jordan. I'm calling regarding an outstanding balance on your account. Can you please verify your date of birth?",False,
084fc190-bccc-472f-a6f8-de13e814c67d,4,customer,"Sure, it's June 15, 1990.",False,
084fc190-bccc-472f-a6f8-de13e814c67d,5,agent,"Thank you for that. Also, could you confirm your address for security purposes?",False,
084fc190-bccc-472f-a6f8-de13e814c67d,6,customer,"It's 123 Maple Street, Springfield.",False,
084fc190-bccc-472f-a6f8-de13e814c67d,7,agent,"Great, thank you for verifying that information. You currently have a balance of $500. How would you like to proceed with the payment?",False,
084fc190-bccc-472f-a6f8-de13e814c67d,8,customer,I can pay half right now and the rest by the end of the month.,False,
084fc190-bccc-472f-a6f8-de13e814c67d,9,agent,"That sounds reasonable. So, you'll pay $250 today and the remaining $250 by the end of the month?",False,
084fc190-bccc-472f-a6f8-de13e814c67d,10,customer,"Yes, that's correct.",False,
084fc190-bccc-472f-a6f8-de13e814c67d,11,agent,Perfect. How would you like to make the payment today?,False,
084fc190-bccc-472f-a6f8-de13e814c67d,12,customer,I can do it via credit card.,False,
084fc190-bccc-472f-a6f8-de13e814c67d,13,agent,"Alright, I will gather your card details. Thank you for your cooperation, Jordan.",False,
084fc190-bccc-472f-a6f8-de13e814c67d,14,customer,Thank you for your help.,False,
1190bab7-d82f-4259-bb55-9617dff7da07,1,agent,"Hello, this is Mark from Stellar Collections. How are you today?",False,
1190bab7-d82f-4259-bb55-9617dff7da07,2,customer,"Hi Mark, I'm doing alright. What’s this about?",False,
1190bab7-d82f-4259-bb55-9617dff7da07,3,agent,I'm reaching out regarding your overdue account with City Credit. Can you please confirm your name for me?,False,
1190bab7-d82f-4259-bb55-9617dff7da07,4,customer,It's Alex Turner.,False,
1190bab7-d82f-4259-bb55-9617dff7da07,5,agent,"Thank you, Alex. I see here you have a balance of $500 due. Would you like to discuss payment options?",False,
1190bab7-d82f-4259-bb55-9617dff7da07,6,customer,"Wait, can you confirm the account number first? I want to make sure this is legit.",False,
1190bab7-d82f-4259-bb55-9617dff7da07,7,agent,Sure! The account number is 123456. So how would you like to settle the balance?,False,
1190bab7-d82f-4259-bb55-9617dff7da07,8,customer,That doesn’t sound right. I need more verification before I discuss payment.,False,
1190bab7-d82f-4259-bb55-9617dff7da07,9,agent,I understand your concern. I can provide more details about the debt once I verify your identity further.,False,
1190bab7-d82f-4259-bb55-9617dff7da07,10,customer,"Okay, how do we proceed with that?",False,
1190bab7-d82f-4259-bb55-9617dff7da07,11,agent,Could you please confirm your date of birth?,False,
1190bab7-d82f-4259-bb55-9617dff7da07,12,customer,"It's July 5th, 1990.",False,
1190bab7-d82f-4259-bb55-9617dff7da07,13,agent,"Thanks, Alex. Now, about that payment, would you be able to settle the $500 today?",False,
1190bab7-d82f-4259-bb55-9617dff7da07,14,customer,"Not today, I need to check my records first.",False,
1190bab7-d82f-4259-bb55-9617dff7da07,15,agent,"Of course, take your time. Let us know when you're ready to discuss.",False,
ddaea5f2-20b8-439a-a0be-ac92bb606e7a,1,customer,You have reached the voicemail of John Smith. Please leave a message after the beep.,False,
ddaea5f2-20b8-439a-a0be-ac92bb606e7a,2,agent,"Hello John, this is Sarah from Clear Collections. I'm reaching out about your overdue balance on your account.",False,
ddaea5f2-20b8-439a-a0be-ac92bb606e7a,3,customer,"To leave a message, press one. To repeat these options, press two.",False,
ddaea5f2-20b8-439a-a0be-ac92bb606e7a,4,agent,Please contact us at 1-800-555-0199 to discuss your options. We are here to help.,False,
ddaea5f2-20b8-439a-a0be-ac92bb606e7a,5,customer,Thank you for calling. Your message will be delivered after the tone.,False,
5b8dc067-9564-4e0f-b27f-a54f661c36bd,1,agent,"Hello, this is Mark calling from XYZ Collections. How are you today?",False,
5b8dc067-9564-4e0f-b27f-a54f661c36bd,2,customer,"I'm doing alright, thanks. What is this about?",False,
5b8dc067-9564-4e0f-b27f-a54f661c36bd,3,agent,I’m reaching out regarding your account with City Bank. Can I have your last four digits of your Social Security number to start?,False,
5b8dc067-9564-4e0f-b27f-a54f661c36bd,4,customer,"Sure, it's 1234.",False,
5b8dc067-9564-4e0f-b27f-a54f661c36bd,5,agent,Thank you. You currently have an outstanding balance of $500. When can we expect payment?,False,
5b8dc067-9564-4e0f-b27f-a54f661c36bd,6,customer,I didn’t realize I had a balance. I need to check my finances first.,False,
5b8dc067-9564-4e0f-b27f-a54f661c36bd,7,agent,I understand. It’s important to keep track of your accounts. Would you like to set up a payment plan?,False,
5b8dc067-9564-4e0f-b27f-a54f661c36bd,8,customer,"I might consider that, but I need a little time.",False,
5b8dc067-9564-4e0f-b27f-a54f661c36bd,9,agent,"Of course. Just to let you know, we can offer flexible plans. What would be a good time to follow up with you?",False,
5b8dc067-9564-4e0f-b27f-a54f661c36bd,10,customer,How about next week? I should have a clearer view then.,False,
5b8dc067-9564-4e0f-b27f-a54f661c36bd,11,agent,Sounds good! I’ll reach out again next week. Thank you for your time.,False,
5b8dc067-9564-4e0f-b27f-a54f661c36bd,12,customer,"Thank you, Mark. I appreciate your understanding.",False,
5b8dc067-9564-4e0f-b27f-a54f661c36bd,13,agent,You're welcome! Have a great day.,False,
abc980d5-1416-463f-b5fe-411e4b1ec168,1,agent,"Good afternoon, this is Mark calling from XYZ Collections. How are you today?",False,
abc980d5-1416-463f-b5fe-411e4b1ec168,2,customer,"I’m doing alright, thanks. What’s this about?",False,
abc980d5-1416-463f-b5fe-411e4b1ec168,3,agent,I’m calling regarding your account with City Bank. Can you please verify your address?,False,
abc980d5-1416-463f-b5fe-411e4b1ec168,4,customer,"Sure, it’s 123 Maple Street.",False,
abc980d5-1416-463f-b5fe-411e4b1ec168,5,agent,Thank you. Can you also confirm your date of birth?,False,
abc980d5-1416-463f-b5fe-411e4b1ec168,6,customer,"It's July 15, 1990.",False,
abc980d5-1416-463f-b5fe-411e4b1ec168,7,agent,Thank you for that information. I see you have an outstanding balance of $250. How would you like to settle this today?,False,
abc980d5-1416-463f-b5fe-411e4b1ec168,8,customer,I can pay $100 today and the rest next month.,False,
abc980d5-1416-463f-b5fe-411e4b1ec168,9,agent,That sounds like a good plan. I can process the $100 payment right now. Would you like to use your credit card?,False,
abc980d5-1416-463f-b5fe-411e4b1ec168,10,customer,"Yes, let’s do that.",False,
abc980d5-1416-463f-b5fe-411e4b1ec168,11,agent,Please provide your card number when you’re ready.,False,
abc980d5-1416-463f-b5fe-411e4b1ec168,12,customer,It’s 4111-1111-1111-1111.,False,
abc980d5-1416-463f-b5fe-411e4b1ec168,13,agent,Thank you. I will process that now. You will receive a confirmation shortly.,False,
abc980d5-1416-463f-b5fe-411e4b1ec168,14,customer,"Great, thank you for your help.",False,
abc980d5-1416-463f-b5fe-411e4b1ec168,15,agent,You’re welcome! Have a great day.,False,
b70866a2-2f46-4784-992b-74d6dc60806e,1,agent,"Hello, this is Mark from XYZ Collections. How are you today?",False,
b70866a2-2f46-4784-992b-74d6dc60806e,2,customer,Yeah? What the hell do you want?,True,hell
b70866a2-2f46-4784-992b-74d6dc60806e,3,agent,"I’m calling regarding your outstanding balance with ABC Credit. Before we proceed, can you please confirm your date of birth?",False,
b70866a2-2f46-4784-992b-74d6dc60806e,4,customer,Why the f*** would I tell you anything? Screw you!,True,screw
b70866a2-2f46-4784-992b-74d6dc60806e,5,agent,"I understand this might be frustrating, but I need to verify your identity. Can you confirm your address?",False,
b70866a2-2f46-4784-992b-74d6dc60806e,6,customer,Why don't you shove that up your ass? I’m not giving you anything!,True,ass
b70866a2-2f46-4784-992b-74d6dc60806e,7,agent,"I assure you, I’m just trying to help you. I can’t provide account details without verification.",False,
b70866a2-2f46-4784-992b-74d6dc60806e,8,customer,Help? You think this is help? You're just another annoying leech!,False,
b70866a2-2f46-4784-992b-74d6dc60806e,9,agent,"I’m here to assist you, and I’d like to resolve this matter. Just a little information is needed.",False,
b70866a2-2f46-4784-992b-74d6dc60806e,10,customer,"Oh, give me a break! You think I owe you something, right?",False,
b70866a2-2f46-4784-992b-74d6dc60806e,11,agent,I can provide details once we verify your information. Can you confirm your zip code?,False,
b70866a2-2f46-4784-992b-74d6dc60806e,12,customer,"You’re really pissing me off with this shit! Fine, it’s 12345!",True,"pissing, shit"
b70866a2-2f46-4784-992b-74d6dc60806e,13,agent,Thank you for that. I see you have a balance of $500. How would you like to proceed?,False,
b70866a2-2f46-4784-992b-74d6dc60806e,14,customer,I’m not paying a damn thing today!,True,damn
b70866a2-2f46-4784-992b-74d6dc60806e,15,agent,I understand. Would you like to set up a payment plan instead?,False,
9e936113-46a1-4d70-9cc5-876b1c801602,1,agent,"Hello, this is Rachel from XYZ Collections. How are you today?",False,
9e936113-46a1-4d70-9cc5-876b1c801602,2,customer,"I'm doing okay, thanks. What's this about?",False,
9e936113-46a1-4d70-9cc5-876b1c801602,3,agent,I’m calling regarding your outstanding balance with ABC Credit Card. Can you please confirm your name?,False,
9e936113-46a1-4d70-9cc5-876b1c801602,4,customer,It's John Smith.,False,
9e936113-46a1-4d70-9cc5-876b1c801602,5,agent,"Thank you, John. You have a balance of $350 due. How do you plan to handle this today?",False,
9e936113-46a1-4d70-9cc5-876b1c801602,6,customer,I can't afford to pay that right now. Can we set up a payment plan?,False,
9e936113-46a1-4d70-9cc5-876b1c801602,7,agent,"Sure, we can look into that. Can you provide me with your account number?",False,
9e936113-46a1-4d70-9cc5-876b1c801602,8,customer,I don't have it on me. Is there another way to verify?,False,
9e936113-46a1-4d70-9cc5-876b1c801602,9,agent,"That's okay, I can help you without it. Let's proceed with your payment plan options.",False,
9e936113-46a1-4d70-9cc5-876b1c801602,10,customer,"Thank you, I appreciate that.",False,
9e936113-46a1-4d70-9cc5-876b1c801602,11,agent,No problem. We can set up monthly payments of $100 starting next month.,False,
9e936113-46a1-4d70-9cc5-876b1c801602,12,customer,That sounds good. Let's do that.,False,
9e936113-46a1-4d70-9cc5-876b1c801602,13,agent,Great! I’ll send you the confirmation via email. Is that alright?,False,
9e936113-46a1-4d70-9cc5-876b1c801602,14,customer,"Yes, please do. Thank you for your help.",False,
9e936113-46a1-4d70-9cc5-876b1c801602,15,agent,"You're welcome. Have a great day, John!",False,
ecf48f31-9a97-4042-bd79-0c24e6ecb4af,1,agent,"Hello, this is Mark from XYZ Collections. How are you today?",False,
ecf48f31-9a97-4042-bd79-0c24e6ecb4af,2,customer,"I'm doing okay, thanks. What’s this about?",False,
ecf48f31-9a97-4042-bd79-0c24e6ecb4af,3,agent,I’m calling regarding your overdue account with Smith Financial. Can I have your full name to proceed?,False,
ecf48f31-9a97-4042-bd79-0c24e6ecb4af,4,customer,It's John Doe.,False,
ecf48f31-9a97-4042-bd79-0c24e6ecb4af,5,agent,"Thank you, John. You currently have a balance of $250. How would you like to handle that today?",False,
ecf48f31-9a97-4042-bd79-0c24e6ecb4af,6,customer,I wasn’t aware of that balance. Can you provide more details?,False,
ecf48f31-9a97-4042-bd79-0c24e6ecb4af,7,agent,"Absolutely. You missed your last payment in October, and the total due is $250.",False,
ecf48f31-9a97-4042-bd79-0c24e6ecb4af,8,customer,"Wait, can you confirm which account this is for?",False,
ecf48f31-9a97-4042-bd79-0c24e6ecb4af,9,agent,This is regarding your account ending in 1234. Does that sound familiar?,False,
ecf48f31-9a97-4042-bd79-0c24e6ecb4af,10,customer,"Yes, I think that’s right. But I still need more information.",False,
ecf48f31-9a97-4042-bd79-0c24e6ecb4af,11,agent,"Sure, you can review your past statements online to verify. Would you like to set up a payment plan?",False,
ecf48f31-9a97-4042-bd79-0c24e6ecb4af,12,customer,Let me think about it; I need to check my finances first.,False,
ecf48f31-9a97-4042-bd79-0c24e6ecb4af,13,agent,"Of course, take your time. I can call you back next week to follow up.",False,
ecf48f31-9a97-4042-bd79-0c24e6ecb4af,14,customer,That sounds good. Thanks for your understanding.,False,
ecf48f31-9a97-4042-bd79-0c24e6ecb4af,15,agent,"Thank you, John. Have a great day!",False,
216fd3c8-1a80-484d-8792-464771794d9e,1,agent,"Hello, this is Claire from XYZ Collections. How are you today?",False,
216fd3c8-1a80-484d-8792-464771794d9e,2,customer,What the hell do you want? I'm busy!,True,hell
216fd3c8-1a80-484d-8792-464771794d9e,3,agent,"I understand you're busy, but I'm calling regarding your outstanding balance. Can you please verify your date of birth so we can proceed?",False,
216fd3c8-1a80-484d-8792-464771794d9e,4,customer,Why the f*** do you need that? Just tell me what I owe!,False,
216fd3c8-1a80-484d-8792-464771794d9e,5,agent,"I can certainly help you with that, but I need to confirm your identity first. Can you please provide your date of birth?",False,
216fd3c8-1a80-484d-8792-464771794d9e,6,customer,"Fine! It's January 15, 1990. Now can we get on with it?",False,
216fd3c8-1a80-484d-8792-464771794d9e,7,agent,Thank you for confirming. You currently have a balance of $750. How would you like to handle that today?,False,
216fd3c8-1a80-484d-8792-464771794d9e,8,customer,I’m not paying a dime! You can shove that balance up your ass!,True,ass
216fd3c8-1a80-484d-8792-464771794d9e,9,agent,"I understand you may feel frustrated, but it’s important we discuss your options. Can I explain a payment plan that might work for you?",False,
216fd3c8-1a80-484d-8792-464771794d9e,10,customer,Payment plan? Are you kidding me? Just f*** off already!,False,
216fd3c8-1a80-484d-8792-464771794d9e,11,agent,"I appreciate your feedback. My goal is to assist you. If we can come to an agreement, it would help resolve this matter.",False,
216fd3c8-1a80-484d-8792-464771794d9e,12,customer,You think I care? Just get lost!,False,
216fd3c8-1a80-484d-8792-464771794d9e,13,agent,"I hear you. If you change your mind, feel free to reach out to us. Thank you for your time today.",False,
216fd3c8-1a80-484d-8792-464771794d9e,14,customer,Whatever! Bye!,False,
216fd3c8-1a80-484d-8792-464771794d9e,15,agent,"Goodbye, and take care.",False,
23f3e9f4-bc9d-4b68-8c1d-d8d4b229db7f,1,agent,"Hello, this is Lisa from XYZ Collections. How are you today?",False,
23f3e9f4-bc9d-4b68-8c1d-d8d4b229db7f,2,customer,"Hi Lisa, I'm doing well. What can I help you with?",False,
23f3e9f4-bc9d-4b68-8c1d-d8d4b229db7f,3,agent,I'm calling regarding your outstanding balance with City Bank. Can I please verify your identity? Could you provide your date of birth?,False,
23f3e9f4-bc9d-4b68-8c1d-d8d4b229db7f,4,customer,"Sure, it's July 15, 1985.",False,
23f3e9f4-bc9d-4b68-8c1d-d8d4b229db7f,5,agent,Thank you for that information. Could you also confirm your current address?,False,
23f3e9f4-bc9d-4b68-8c1d-d8d4b229db7f,6,customer,"Yes, it's 123 Maple Street, Springfield.",False,
23f3e9f4-bc9d-4b68-8c1d-d8d4b229db7f,7,agent,Thank you for confirming your identity. Your current balance is $450. How would you like to proceed with this payment?,False,
23f3e9f4-bc9d-4b68-8c1d-d8d4b229db7f,8,customer,"I can pay $100 today, and the rest next week.",False,
23f3e9f4-bc9d-4b68-8c1d-d8d4b229db7f,9,agent,That sounds good. I'll note that down. How would you like to make that payment?,False,
23f3e9f4-bc9d-4b68-8c1d-d8d4b229db7f,10,customer,I can do it via credit card over the phone.,False,
23f3e9f4-bc9d-4b68-8c1d-d8d4b229db7f,11,agent,Perfect! Let me take your credit card details.,False,
23f3e9f4-bc9d-4b68-8c1d-d8d4b229db7f,12,customer,"Okay, it's 1234-5678-9101-1121.",False,
23f3e9f4-bc9d-4b68-8c1d-d8d4b229db7f,13,agent,Thank you! Your payment of $100 has been successfully processed. Is there anything else I can assist you with?,False,
23f3e9f4-bc9d-4b68-8c1d-d8d4b229db7f,14,customer,"No, that will be all. Thank you for your help!",False,
23f3e9f4-bc9d-4b68-8c1d-d8d4b229db7f,15,agent,You're welcome! Have a great day!,False,
6aa42a81-2d58-4f54-a02a-b73d8457c53d,1,agent,"Hello, this is Mark from XYZ Debt Collection. Am I speaking with Sarah Johnson?",False,
6aa42a81-2d58-4f54-a02a-b73d8457c53d,2,customer,"Yes, this is Sarah. What is this about?",False,
6aa42a81-2d58-4f54-a02a-b73d8457c53d,3,agent,"I'm reaching out regarding an outstanding balance on your account. Before I proceed, can you please verify your date of birth?",False,
6aa42a81-2d58-4f54-a02a-b73d8457c53d,4,customer,"Sure, it's June 15, 1990.",False,
6aa42a81-2d58-4f54-a02a-b73d8457c53d,5,agent,"Thank you, Sarah. Can you also confirm your current address for security purposes?",False,
6aa42a81-2d58-4f54-a02a-b73d8457c53d,6,customer,"Yes, I live at 123 Elm Street, Springfield.",False,
6aa42a81-2d58-4f54-a02a-b73d8457c53d,7,agent,"Great, thank you for the information. You currently have a balance of $250. How would you like to settle this today?",False,
6aa42a81-2d58-4f54-a02a-b73d8457c53d,8,customer,Can I pay that online?,False,
6aa42a81-2d58-4f54-a02a-b73d8457c53d,9,agent,"Absolutely, you can pay through our secure website. Do you need assistance with the link?",False,
6aa42a81-2d58-4f54-a02a-b73d8457c53d,10,customer,"Yes, please, that would be helpful.",False,
6aa42a81-2d58-4f54-a02a-b73d8457c53d,11,agent,I'll send you a link via email. Could you please confirm your email address?,False,
6aa42a81-2d58-4f54-a02a-b73d8457c53d,12,customer,It's sarah.johnson@email.com.,False,
6aa42a81-2d58-4f54-a02a-b73d8457c53d,13,agent,Got it. You'll receive the link shortly. Thank you for your cooperation today.,False,
6aa42a81-2d58-4f54-a02a-b73d8457c53d,14,customer,Thank you for your help!,False,
6aa42a81-2d58-4f54-a02a-b73d8457c53d,15,agent,"You're welcome, Sarah. Have a great day!",False,
e73ff54e-9287-462f-9fe3-d486c12783df,1,agent,"Hello, this is Lisa calling from XYZ Collections. How are you today?",False,
e73ff54e-9287-462f-9fe3-d486c12783df,2,customer,"I'm okay, thanks. What's this about?",False,
e73ff54e-9287-462f-9fe3-d486c12783df,3,agent,"I'm contacting you regarding your account with Global Finance. Before I provide any details, could you please verify your date of birth?",False,
e73ff54e-9287-462f-9fe3-d486c12783df,4,customer,"Sure, it's January 15, 1990.",False,
e73ff54e-9287-462f-9fe3-d486c12783df,5,agent,Thank you for that information. Can you also provide me with your current address for verification?,False,
e73ff54e-9287-462f-9fe3-d486c12783df,6,customer,"Yes, it's 123 Elm Street, Springfield.",False,
e73ff54e-9287-462f-9fe3-d486c12783df,7,agent,"Great, thank you! I see you have an outstanding balance of $450. How would you like to handle this today?",False,
e73ff54e-9287-462f-9fe3-d486c12783df,8,customer,"I can't pay it all right now, but I can do $150 today.",False,
e73ff54e-9287-462f-9fe3-d486c12783df,9,agent,That's fine. I can note that payment. Would you prefer to pay by card or bank transfer?,False,
e73ff54e-9287-462f-9fe3-d486c12783df,10,customer,I'll use my credit card.,False,
e73ff54e-9287-462f-9fe3-d486c12783df,11,agent,Perfect! I will guide you through the payment process. Thank you for your cooperation.,False,
e73ff54e-9287-462f-9fe3-d486c12783df,12,customer,Thanks for making this easy.,False,
e73ff54e-9287-462f-9fe3-d486c12783df,13,agent,"You’re welcome! If you have any questions, feel free to call us back. Have a great day!",False,
708e7950-1be4-47a7-9c82-e03c88f5a1d0,1,agent,"Hello, this is Mark calling from XYZ Collections. Am I speaking with Sarah Johnson?",False,
708e7950-1be4-47a7-9c82-e03c88f5a1d0,2,customer,"No, this is not Sarah. I think you have the wrong number.",False,
708e7950-1be4-47a7-9c82-e03c88f5a1d0,3,agent,I apologize for the mix-up. I'm calling about an outstanding balance on your account with City Bank.,False,
708e7950-1be4-47a7-9c82-e03c88f5a1d0,4,customer,I really have no idea what you're talking about. I don’t have an account with City Bank.,False,
708e7950-1be4-47a7-9c82-e03c88f5a1d0,5,agent,I'm sorry for the inconvenience. Let me double-check the number I dialed.,False,
708e7950-1be4-47a7-9c82-e03c88f5a1d0,6,customer,Please do that. I’d like to resolve this quickly.,False,
708e7950-1be4-47a7-9c82-e03c88f5a1d0,7,agent,Thank you for your patience. Looks like I need to update my records. You won’t be contacted again.,False,
708e7950-1be4-47a7-9c82-e03c88f5a1d0,8,customer,Thanks for confirming that. Have a good day.,False,
708e7950-1be4-47a7-9c82-e03c88f5a1d0,9,agent,You too! Goodbye.,False,
d300835a-37e7-4da5-a998-c2203a674349,1,agent,"Hello, this is Mark from XYZ Collections. How are you today?",False,
d300835a-37e7-4da5-a998-c2203a674349,2,customer,"I'm fine, thank you. What is this regarding?",False,
d300835a-37e7-4da5-a998-c2203a674349,3,agent,"I'm calling about your outstanding account with ABC Credit. To ensure I’m speaking to the right person, could you please verify your date of birth?",False,
d300835a-37e7-4da5-a998-c2203a674349,4,customer,"Sure, it's September 15th, 1990.",False,
d300835a-37e7-4da5-a998-c2203a674349,5,agent,"Thank you for that information. Also, can you confirm your current address?",False,
d300835a-37e7-4da5-a998-c2203a674349,6,customer,"I live at 123 Maple Street, Springfield.",False,
d300835a-37e7-4da5-a998-c2203a674349,7,agent,Thank you for verifying your information. Your current balance is $750. How would you like to proceed with payment?,False,
d300835a-37e7-4da5-a998-c2203a674349,8,customer,I can make a payment of $250 today.,False,
d300835a-37e7-4da5-a998-c2203a674349,9,agent,Great! I appreciate that. Would you like to pay via credit card or bank transfer?,False,
d300835a-37e7-4da5-a998-c2203a674349,10,customer,I prefer to use my credit card.,False,
